AEF3e_SB0_Beaulieu_Motor_Museum.mp4,video,BQACAgQAAxkBAAOGaqKx3aAx-gx9_pMY4ZGyywsPXPEAAuUfAAIiAxFRfPyIcn6XRV49BA,0,23.9,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.698892
AEF3e_SB0_NY_tour_guide_extracts.mp4,video,BQACAgQAAxkBAAOEaqKx3Zii9wABhdk8v-hkw8OsUi6PAALjHwACIgMRUSn85-ByqBsFPQQ,0,2.51,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.701225
AEF3e_SB0_Singing_in_a_choir.mp4,video,BQACAgQAAxkBAAOHaqKx3VuKxSl0QFSbuH_INy3QiVIAAuYfAAIiAxFR5KDYgetYHyM9BA,0,37.52,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.703415
AEF3e_SB0_Meet_the_students_extracts.mp4,video,BQACAgQAAxkBAAOCaqKx3eLXm_G5Z1oQRcogWjjrTqUAAuAfAAIiAxFRI4-CGI77lsA9BA,0,4.34,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.705105
AEF3e_SB0_Strangers_on_a_train_5.mp4,video,BQACAgQAAxkBAAOFaqKx3Vy1O-FlaN6GzKUBdlqhhfYAAuQfAAIiAxFRmfGDBglflTw9BA,0,9.24,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.706785
AEF3e_SB0_Strangers_on_a_train_4.mp4,video,BQACAgQAAxkBAAN_aqKx3a_whcfdU_WYMk8KU80nvi0AAt0fAAIiAxFRXX5Xn5j08H89BA,0,17.21,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.708571
AEF3e_SB0_Strangers_on_a_train_3.mp4,video,BQACAgQAAxkBAAODaqKx3SHxxXgnJm0Nnn9oCAnB3EQAAuEfAAIiAxFR3XyrnOyR--M9BA,0,12.78,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.710175
AEF3e_SB0_Meet_the_students.mp4,video,BQACAgQAAxkBAAN-aqKx3epdIvm4zF7cajwtXPg75ywAAtwfAAIiAxFRhqxwEVlB_xI9BA,0,16.54,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.711613
AEF3e_SB0_NY_tour_guide.mp4,video,BQACAgQAAxkBAAOBaqKx3T9bL6V-22xTJTOrEHk6kosAAt8fAAIiAxFR_a8C1Zwetuc9BA,0,27.63,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.713030
AEF3e_SB0_A_building_with_a_past.mp4,video,BQACAgQAAxkBAAOAaqKx3SbyFCAUvdvBzahz43WwI6oAAt4fAAIiAxFRYowYO2fzVvQ9BA,0,19.35,AEFs-3e-Video-Listening-All-Video,2026-09-10T17:34:21.715235
AEF3e_SB1_PE_Ep5_Ordering_a_meal.mp4,video,BQACAgQAAxkBAAOLaqKx7F3iPVNj8GtijJ5SQ9olbXoAAucfAAIiAxFRhj9E5p7SlhU9BA,0,18.54,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.817398
AEF3e_SB1_PE_Ep5_An_invitation_to_dinner.mp4,video,BQACAgQAAxkBAAOMaqKx7DpnyNlcVxD5UxP9756uunIAAugfAAIiAxFRes8z-CkgoV49BA,0,28.58,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.818598
AEF3e_SB1_PE_Ep3_Buying_clothes_listen_and_repeat.mp4,video,BQACAgQAAxkBAAOXaqKx7ElKHj4mLM-k5nKtdFYm0CoAAvYfAAIiAxFRJJqeDRYbTN09BA,0,30.43,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.819574
AEF3e_SB1_PE_Ep4_Asking_for_directions.mp4,video,BQACAgQAAxkBAAOPaqKx7C1ScVC7siTZlqeABvCoYmoAAusfAAIiAxFRBc6kuqdBr9Y9BA,0,36.49,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.820396
AEF3e_SB1_PE_Ep4_Asking_for_directions_listen_and_repeat.mp4,video,BQACAgQAAxkBAAOQaqKx7GM9bmP0NpsvvCTlzr0g7mcAAuwfAAIiAxFRQKJ8uCrDjpY9BA,0,48.11,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.821184
AEF3e_SB1_PE_Ep4_A_free_morning.mp4,video,BQACAgQAAxkBAAORaqKx7B_UAzad13Q5ReJ0v7Do0UwAAu4fAAIiAxFRW7XLuZXYoas9BA,0,25.88,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.821970
AEF3e_SB1_PE_Ep1_Jenny_talks_to_Rob.mp4,video,BQACAgQAAxkBAAOYaqKx7G7xmBSWav9jwDaeVq0adtwAAvcfAAIiAxFRSr9iznC5fFI9BA,0,26.29,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.822819
AEF3e_SB1_PE_Ep6_Getting_to_the_airport.mp4,video,BQACAgQAAxkBAAOZaqKx7O-r1dj39j-40eTFq723X5wAAvgfAAIiAxFRp0_Sl5hLbg09BA,0,24.49,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.823698
AEF3e_SB1_PE_Ep1_Introduction.mp4,video,BQACAgQAAxkBAAOaaqKx7P91VYwz4uu7OPx0_7fyyaUAAvofAAIiAxFRF-kdYj0ua3Q9BA,0,35.78,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.824675
AEF3e_SB1_PE_Ep3_Buying_clothes.mp4,video,BQACAgQAAxkBAAOVaqKx7C_JTcmAjD-pV9rIxQ9kLl8AAvMfAAIiAxFRZxBu705Rt609BA,0,16.01,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.825744
AEF3e_SB1_PE_Ep6_Getting_to_the_airport_listen_and_repeat.mp4,video,BQACAgQAAxkBAAObaqKx7LsCbHchQMbS3n8i4xCm2xEAAvsfAAIiAxFR2hTJVLNoCGs9BA,0,48.3,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.827147
AEF3e_SB1_PE_Ep1_Checking_in.mp4,video,BQACAgQAAxkBAAOcaqKx7E65fps-1Z-UzICigVtJaWYAAvwfAAIiAxFRc2TEfCAl73Y9BA,0,23.03,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.828050
AEF3e_SB1_PE_Ep1_Checking_in_listen_and_repeat.mp4,video,BQACAgQAAxkBAAOeaqKx7Gap85iPmnR3PM_z4_9JZ9AAAgEgAAIiAxFRk3ctx3LFN-E9BA,0,39.85,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.829737
AEF3e_SB1_PE_Ep5_Social_English_phrases.mp4,video,BQACAgQAAxkBAAOfaqKx7CGR8IVhgzdj7BfPMXm4m-sAAgQgAAIiAxFR8r0JkGIB38M9BA,0,24.35,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.830859
AEF3e_SB1_PE_Ep4_Social_English_phrases.mp4,video,BQACAgQAAxkBAAONaqKx7GDoueMKg4V2shBkhuZBK7MAAukfAAIiAxFRwB-ZaPhkjR09BA,0,26.19,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.831822
AEF3e_SB1_PE_Ep2_Social_English_phrases.mp4,video,BQACAgQAAxkBAAOgaqKx7FGMtTw7pcQdGMYH05j2AAFyAAIVIAACIgMRUaVHO3YT_NO6PQQ,0,13.84,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.832660
AEF3e_SB1_PE_Ep5_Ordering_a_meal_listen_and_repeat.mp4,video,BQACAgQAAxkBAAOhaqKx7C1Mr886LnYmR671aG0lgAgAAhggAAIiAxFRxm2lh82qbuk9BA,0,40.49,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.833678
AEF3e_SB1_PE_Ep3_Jenny's_on_the_phone.mp4,video,BQACAgQAAxkBAAOUaqKx7ITCfJTA_Nd_jxJKoC5CibAAAvEfAAIiAxFRZRajNYE-LPg9BA,0,26.8,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.834714
AEF3e_SB1_PE_Ep2_Rob_and_Jenny_Meet.mp4,video,BQACAgQAAxkBAAOiaqKx7D8jEGbA-HKoD6Nm-mib8kUAAhkgAAIiAxFRtR_k_4Md-vU9BA,0,20.73,AEF1-3e-Practical-English-Videos,2026-09-10T17:34:36.835960
